#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	466	2.5E+9	43	
2.6E+9	515	2.6E+9	43	
2.7E+9	344	2.7E+9	47	
2.8E+9	352	2.8E+9	48	
2.9E+9	310	2.9E+9	28	
3E+9	286	3E+9	35	
3.1E+9	261	3.1E+9	46	
3.2E+9	207	3.2E+9	38	
3.3E+9	96	3.3E+9	26	
3.4E+9	90	3.4E+9	31	
3.5E+9	98	3.5E+9	20	
3.6E+9	95	3.6E+9	24	
3.7E+9	117	3.7E+9	31	
3.8E+9	86	3.8E+9	36	
3.9E+9	71	3.9E+9	32	
4E+9	87	4E+9	15	
4.1E+9	115	4.1E+9	26	
4.2E+9	140	4.2E+9	33	
4.3E+9	124	4.3E+9	30	
4.4E+9	142	4.4E+9	28	
4.5E+9	118	4.5E+9	22	
4.6E+9	73	4.6E+9	22	
4.7E+9	78	4.7E+9	32	
4.8E+9	60	4.8E+9	32	
4.9E+9	41	4.9E+9	24	
5E+9	53	5E+9	19	
5.1E+9	21	5.1E+9	13	
5.2E+9	25	5.2E+9	18	
5.3E+9	26	5.3E+9	20	
5.4E+9	31	5.4E+9	20	
5.5E+9	20	5.5E+9	21	
5.6E+9	7	5.6E+9	9	
5.7E+9	0	5.7E+9	2	
5.8E+9	0	5.8E+9	0	
5.9E+9	0	5.9E+9	1	
6E+9	0	6E+9	0	
