#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	279	2.5E+9	79	
2.6E+9	321	2.6E+9	72	
2.7E+9	379	2.7E+9	61	
2.8E+9	464	2.8E+9	63	
2.9E+9	404	2.9E+9	48	
3E+9	254	3E+9	41	
3.1E+9	224	3.1E+9	41	
3.2E+9	147	3.2E+9	42	
3.3E+9	61	3.3E+9	25	
3.4E+9	91	3.4E+9	30	
3.5E+9	75	3.5E+9	32	
3.6E+9	89	3.6E+9	33	
3.7E+9	139	3.7E+9	39	
3.8E+9	148	3.8E+9	26	
3.9E+9	114	3.9E+9	24	
4E+9	165	4E+9	35	
4.1E+9	133	4.1E+9	23	
4.2E+9	128	4.2E+9	30	
4.3E+9	112	4.3E+9	32	
4.4E+9	168	4.4E+9	36	
4.5E+9	161	4.5E+9	22	
4.6E+9	128	4.6E+9	31	
4.7E+9	145	4.7E+9	41	
4.8E+9	106	4.8E+9	24	
4.9E+9	104	4.9E+9	30	
5E+9	121	5E+9	41	
5.1E+9	96	5.1E+9	27	
5.2E+9	65	5.2E+9	11	
5.3E+9	58	5.3E+9	19	
5.4E+9	42	5.4E+9	29	
5.5E+9	31	5.5E+9	13	
5.6E+9	13	5.6E+9	7	
5.7E+9	0	5.7E+9	0	
5.8E+9	0	5.8E+9	0	
5.9E+9	0	5.9E+9	0	
6E+9	0	6E+9	2	
