#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	266	2.5E+9	113	
2.6E+9	204	2.6E+9	100	
2.7E+9	284	2.7E+9	98	
2.8E+9	361	2.8E+9	74	
2.9E+9	378	2.9E+9	59	
3E+9	282	3E+9	60	
3.1E+9	243	3.1E+9	46	
3.2E+9	189	3.2E+9	47	
3.3E+9	92	3.3E+9	19	
3.4E+9	110	3.4E+9	32	
3.5E+9	106	3.5E+9	29	
3.6E+9	85	3.6E+9	37	
3.7E+9	129	3.7E+9	40	
3.8E+9	121	3.8E+9	30	
3.9E+9	142	3.9E+9	36	
4E+9	164	4E+9	23	
4.1E+9	132	4.1E+9	29	
4.2E+9	131	4.2E+9	14	
4.3E+9	122	4.3E+9	26	
4.4E+9	189	4.4E+9	39	
4.5E+9	190	4.5E+9	25	
4.6E+9	158	4.6E+9	36	
4.7E+9	187	4.7E+9	30	
4.8E+9	175	4.8E+9	29	
4.9E+9	109	4.9E+9	24	
5E+9	162	5E+9	21	
5.1E+9	111	5.1E+9	26	
5.2E+9	88	5.2E+9	16	
5.3E+9	62	5.3E+9	18	
5.4E+9	56	5.4E+9	22	
5.5E+9	38	5.5E+9	17	
5.6E+9	19	5.6E+9	12	
5.7E+9	1	5.7E+9	1	
5.8E+9	0	5.8E+9	0	
5.9E+9	0	5.9E+9	1	
6E+9	0	6E+9	0	
