#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	373	2.5E+9	60	
2.6E+9	443	2.6E+9	65	
2.7E+9	429	2.7E+9	61	
2.8E+9	400	2.8E+9	66	
2.9E+9	368	2.9E+9	39	
3E+9	217	3E+9	31	
3.1E+9	210	3.1E+9	19	
3.2E+9	153	3.2E+9	35	
3.3E+9	93	3.3E+9	19	
3.4E+9	121	3.4E+9	33	
3.5E+9	106	3.5E+9	24	
3.6E+9	116	3.6E+9	28	
3.7E+9	128	3.7E+9	35	
3.8E+9	129	3.8E+9	27	
3.9E+9	84	3.9E+9	25	
4E+9	82	4E+9	32	
4.1E+9	79	4.1E+9	33	
4.2E+9	81	4.2E+9	23	
4.3E+9	117	4.3E+9	30	
4.4E+9	160	4.4E+9	34	
4.5E+9	151	4.5E+9	37	
4.6E+9	107	4.6E+9	28	
4.7E+9	99	4.7E+9	26	
4.8E+9	82	4.8E+9	37	
4.9E+9	57	4.9E+9	27	
5E+9	53	5E+9	29	
5.1E+9	35	5.1E+9	36	
5.2E+9	36	5.2E+9	13	
5.3E+9	26	5.3E+9	29	
5.4E+9	31	5.4E+9	18	
5.5E+9	22	5.5E+9	16	
5.6E+9	12	5.6E+9	11	
5.7E+9	1	5.7E+9	0	
5.8E+9	0	5.8E+9	0	
5.9E+9	1	5.9E+9	0	
6E+9	0	6E+9	0	
