#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	267	2.5E+9	161	
2.6E+9	370	2.6E+9	141	
2.7E+9	303	2.7E+9	115	
2.8E+9	341	2.8E+9	127	
2.9E+9	431	2.9E+9	153	
3E+9	359	3E+9	78	
3.1E+9	390	3.1E+9	73	
3.2E+9	248	3.2E+9	52	
3.3E+9	117	3.3E+9	43	
3.4E+9	118	3.4E+9	39	
3.5E+9	130	3.5E+9	37	
3.6E+9	134	3.6E+9	43	
3.7E+9	158	3.7E+9	32	
3.8E+9	133	3.8E+9	52	
3.9E+9	132	3.9E+9	40	
4E+9	166	4E+9	30	
4.1E+9	148	4.1E+9	30	
4.2E+9	165	4.2E+9	42	
4.3E+9	134	4.3E+9	25	
4.4E+9	159	4.4E+9	23	
4.5E+9	170	4.5E+9	41	
4.6E+9	153	4.6E+9	27	
4.7E+9	202	4.7E+9	28	
4.8E+9	167	4.8E+9	18	
4.9E+9	155	4.9E+9	35	
5E+9	209	5E+9	33	
5.1E+9	175	5.1E+9	30	
5.2E+9	93	5.2E+9	25	
5.3E+9	103	5.3E+9	30	
5.4E+9	61	5.4E+9	29	
5.5E+9	51	5.5E+9	23	
5.6E+9	16	5.6E+9	7	
5.7E+9	0	5.7E+9	0	
5.8E+9	0	5.8E+9	1	
5.9E+9	0	5.9E+9	0	
6E+9	1	6E+9	0	
