#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	96	2.5E+9	84	
2.6E+9	134	2.6E+9	107	
2.7E+9	94	2.7E+9	139	
2.8E+9	107	2.8E+9	171	
2.9E+9	105	2.9E+9	191	
3E+9	81	3E+9	166	
3.1E+9	88	3.1E+9	146	
3.2E+9	71	3.2E+9	146	
3.3E+9	43	3.3E+9	78	
3.4E+9	71	3.4E+9	107	
3.5E+9	101	3.5E+9	126	
3.6E+9	97	3.6E+9	91	
3.7E+9	116	3.7E+9	72	
3.8E+9	101	3.8E+9	61	
3.9E+9	93	3.9E+9	78	
4E+9	84	4E+9	86	
4.1E+9	40	4.1E+9	94	
4.2E+9	40	4.2E+9	74	
4.3E+9	25	4.3E+9	67	
4.4E+9	28	4.4E+9	76	
4.5E+9	34	4.5E+9	94	
4.6E+9	24	4.6E+9	67	
4.7E+9	34	4.7E+9	80	
4.8E+9	26	4.8E+9	48	
4.9E+9	31	4.9E+9	42	
5E+9	15	5E+9	49	
5.1E+9	25	5.1E+9	31	
5.2E+9	14	5.2E+9	27	
5.3E+9	18	5.3E+9	19	
5.4E+9	10	5.4E+9	27	
5.5E+9	19	5.5E+9	20	
5.6E+9	6	5.6E+9	6	
5.7E+9	0	5.7E+9	1	
5.8E+9	0	5.8E+9	0	
5.9E+9	0	5.9E+9	0	
6E+9	0	6E+9	0	
