#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	268	2.5E+9	118	
2.6E+9	308	2.6E+9	103	
2.7E+9	281	2.7E+9	94	
2.8E+9	332	2.8E+9	78	
2.9E+9	420	2.9E+9	74	
3E+9	278	3E+9	38	
3.1E+9	318	3.1E+9	53	
3.2E+9	231	3.2E+9	67	
3.3E+9	100	3.3E+9	32	
3.4E+9	129	3.4E+9	17	
3.5E+9	110	3.5E+9	30	
3.6E+9	115	3.6E+9	35	
3.7E+9	131	3.7E+9	15	
3.8E+9	120	3.8E+9	34	
3.9E+9	145	3.9E+9	32	
4E+9	157	4E+9	30	
4.1E+9	159	4.1E+9	30	
4.2E+9	119	4.2E+9	29	
4.3E+9	116	4.3E+9	35	
4.4E+9	182	4.4E+9	44	
4.5E+9	159	4.5E+9	28	
4.6E+9	157	4.6E+9	21	
4.7E+9	177	4.7E+9	40	
4.8E+9	184	4.8E+9	30	
4.9E+9	138	4.9E+9	33	
5E+9	160	5E+9	29	
5.1E+9	99	5.1E+9	23	
5.2E+9	74	5.2E+9	22	
5.3E+9	78	5.3E+9	20	
5.4E+9	60	5.4E+9	28	
5.5E+9	32	5.5E+9	24	
5.6E+9	20	5.6E+9	10	
5.7E+9	1	5.7E+9	0	
5.8E+9	0	5.8E+9	1	
5.9E+9	0	5.9E+9	0	
6E+9	2	6E+9	0	
