#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
3E+9	7	3E+9	3	
3.1E+9	9	3.1E+9	9	
3.2E+9	5	3.2E+9	5	
3.3E+9	7	3.3E+9	5	
3.4E+9	16	3.4E+9	7	
3.5E+9	14	3.5E+9	9	
3.6E+9	3	3.6E+9	3	
3.7E+9	12	3.7E+9	12	
3.8E+9	11	3.8E+9	11	
3.9E+9	9	3.9E+9	6	
4E+9	12	4E+9	16	
4.1E+9	16	4.1E+9	5	
4.2E+9	20	4.2E+9	11	
4.3E+9	24	4.3E+9	12	
4.4E+9	27	4.4E+9	8	
4.5E+9	55	4.5E+9	20	
4.6E+9	40	4.6E+9	19	
4.7E+9	66	4.7E+9	36	
4.8E+9	32	4.8E+9	33	
4.9E+9	40	4.9E+9	44	
5E+9	60	5E+9	56	
5.1E+9	71	5.1E+9	57	
5.2E+9	120	5.2E+9	61	
5.3E+9	70	5.3E+9	45	
5.4E+9	71	5.4E+9	35	
5.5E+9	104	5.5E+9	66	
5.6E+9	111	5.6E+9	44	
5.7E+9	183	5.7E+9	33	
5.8E+9	158	5.8E+9	32	
5.9E+9	112	5.9E+9	37	
6E+9	156	6E+9	29	
6.1E+9	155	6.1E+9	24	
6.2E+9	160	6.2E+9	29	
6.3E+9	183	6.3E+9	32	
6.4E+9	146	6.4E+9	17	
6.5E+9	203	6.5E+9	31	
6.6E+9	173	6.6E+9	32	
6.7E+9	145	6.7E+9	17	
6.8E+9	208	6.8E+9	26	
6.9E+9	183	6.9E+9	20	
7E+9	217	7E+9	30	
7.1E+9	158	7.1E+9	28	
7.2E+9	115	7.2E+9	31	
7.3E+9	132	7.3E+9	23	
7.4E+9	110	7.4E+9	29	
7.5E+9	86	7.5E+9	24	
7.6E+9	68	7.6E+9	27	
7.7E+9	61	7.7E+9	30	
7.8E+9	43	7.8E+9	27	
7.9E+9	26	7.9E+9	22	
8E+9	26	8E+9	24	
8.1E+9	18	8.1E+9	24	
8.2E+9	17	8.2E+9	24	
8.3E+9	21	8.3E+9	19	
8.4E+9	19	8.4E+9	17	
8.5E+9	25	8.5E+9	28	
8.6E+9	16	8.6E+9	18	
8.7E+9	10	8.7E+9	15	
8.8E+9	13	8.8E+9	18	
8.9E+9	13	8.9E+9	17	
9E+9	7	9E+9	11	
