#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	74	2.5E+9	113	
2.6E+9	79	2.6E+9	128	
2.7E+9	72	2.7E+9	160	
2.8E+9	81	2.8E+9	155	
2.9E+9	111	2.9E+9	185	
3E+9	80	3E+9	143	
3.1E+9	62	3.1E+9	168	
3.2E+9	73	3.2E+9	161	
3.3E+9	51	3.3E+9	93	
3.4E+9	65	3.4E+9	135	
3.5E+9	83	3.5E+9	120	
3.6E+9	88	3.6E+9	83	
3.7E+9	121	3.7E+9	80	
3.8E+9	94	3.8E+9	57	
3.9E+9	81	3.9E+9	73	
4E+9	64	4E+9	74	
4.1E+9	40	4.1E+9	81	
4.2E+9	35	4.2E+9	86	
4.3E+9	25	4.3E+9	63	
4.4E+9	25	4.4E+9	84	
4.5E+9	29	4.5E+9	67	
4.6E+9	30	4.6E+9	51	
4.7E+9	22	4.7E+9	62	
4.8E+9	32	4.8E+9	60	
4.9E+9	15	4.9E+9	49	
5E+9	18	5E+9	55	
5.1E+9	14	5.1E+9	40	
5.2E+9	18	5.2E+9	29	
5.3E+9	14	5.3E+9	33	
5.4E+9	9	5.4E+9	22	
5.5E+9	21	5.5E+9	30	
5.6E+9	8	5.6E+9	10	
5.7E+9	1	5.7E+9	2	
5.8E+9	0	5.8E+9	0	
5.9E+9	0	5.9E+9	0	
6E+9	0	6E+9	0	
