#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	54	2.5E+9	130	
2.6E+9	53	2.6E+9	110	
2.7E+9	44	2.7E+9	93	
2.8E+9	62	2.8E+9	116	
2.9E+9	78	2.9E+9	136	
3E+9	70	3E+9	117	
3.1E+9	118	3.1E+9	157	
3.2E+9	74	3.2E+9	106	
3.3E+9	56	3.3E+9	93	
3.4E+9	93	3.4E+9	91	
3.5E+9	77	3.5E+9	94	
3.6E+9	104	3.6E+9	92	
3.7E+9	82	3.7E+9	100	
3.8E+9	82	3.8E+9	74	
3.9E+9	51	3.9E+9	72	
4E+9	31	4E+9	89	
4.1E+9	38	4.1E+9	73	
4.2E+9	21	4.2E+9	63	
4.3E+9	20	4.3E+9	37	
4.4E+9	35	4.4E+9	65	
4.5E+9	25	4.5E+9	52	
4.6E+9	19	4.6E+9	37	
4.7E+9	18	4.7E+9	54	
4.8E+9	21	4.8E+9	59	
4.9E+9	15	4.9E+9	41	
5E+9	22	5E+9	45	
5.1E+9	15	5.1E+9	31	
5.2E+9	7	5.2E+9	24	
5.3E+9	14	5.3E+9	28	
5.4E+9	10	5.4E+9	31	
5.5E+9	11	5.5E+9	25	
5.6E+9	5	5.6E+9	12	
5.7E+9	0	5.7E+9	0	
5.8E+9	0	5.8E+9	0	
5.9E+9	0	5.9E+9	0	
6E+9	0	6E+9	0	
