#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	145	2.5E+9	55	
2.6E+9	140	2.6E+9	61	
2.7E+9	110	2.7E+9	44	
2.8E+9	114	2.8E+9	48	
2.9E+9	170	2.9E+9	64	
3E+9	165	3E+9	57	
3.1E+9	161	3.1E+9	72	
3.2E+9	135	3.2E+9	92	
3.3E+9	66	3.3E+9	59	
3.4E+9	78	3.4E+9	67	
3.5E+9	68	3.5E+9	46	
3.6E+9	66	3.6E+9	43	
3.7E+9	69	3.7E+9	46	
3.8E+9	53	3.8E+9	48	
3.9E+9	60	3.9E+9	39	
4E+9	55	4E+9	43	
4.1E+9	66	4.1E+9	27	
4.2E+9	61	4.2E+9	35	
4.3E+9	43	4.3E+9	37	
4.4E+9	37	4.4E+9	30	
4.5E+9	31	4.5E+9	31	
4.6E+9	27	4.6E+9	28	
4.7E+9	30	4.7E+9	28	
4.8E+9	30	4.8E+9	23	
4.9E+9	18	4.9E+9	27	
5E+9	26	5E+9	26	
5.1E+9	17	5.1E+9	19	
5.2E+9	16	5.2E+9	22	
5.3E+9	22	5.3E+9	18	
5.4E+9	19	5.4E+9	23	
5.5E+9	14	5.5E+9	22	
5.6E+9	10	5.6E+9	10	
5.7E+9	0	5.7E+9	1	
5.8E+9	0	5.8E+9	1	
5.9E+9	0	5.9E+9	0	
6E+9	0	6E+9	0	
