#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
2.5E+9	230	2.5E+9	147	
2.6E+9	315	2.6E+9	119	
2.7E+9	322	2.7E+9	77	
2.8E+9	358	2.8E+9	89	
2.9E+9	403	2.9E+9	110	
3E+9	397	3E+9	49	
3.1E+9	429	3.1E+9	73	
3.2E+9	300	3.2E+9	43	
3.3E+9	125	3.3E+9	23	
3.4E+9	128	3.4E+9	33	
3.5E+9	125	3.5E+9	24	
3.6E+9	114	3.6E+9	25	
3.7E+9	198	3.7E+9	33	
3.8E+9	188	3.8E+9	30	
3.9E+9	143	3.9E+9	20	
4E+9	161	4E+9	28	
4.1E+9	174	4.1E+9	33	
4.2E+9	142	4.2E+9	23	
4.3E+9	105	4.3E+9	21	
4.4E+9	175	4.4E+9	24	
4.5E+9	144	4.5E+9	38	
4.6E+9	103	4.6E+9	20	
4.7E+9	168	4.7E+9	36	
4.8E+9	151	4.8E+9	33	
4.9E+9	124	4.9E+9	29	
5E+9	185	5E+9	31	
5.1E+9	167	5.1E+9	24	
5.2E+9	112	5.2E+9	25	
5.3E+9	111	5.3E+9	16	
5.4E+9	68	5.4E+9	18	
5.5E+9	68	5.5E+9	15	
5.6E+9	17	5.6E+9	11	
5.7E+9	0	5.7E+9	0	
5.8E+9	1	5.8E+9	1	
5.9E+9	1	5.9E+9	0	
6E+9	0	6E+9	0	
