#MICROSCOPE - ScanDimension_2 - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	MICROSCOPE - ScanDimension_2 - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
1	107	1	356	
2	105	2	454	
3	154	3	594	
4	197	4	676	
5	208	5	625	
6	183	6	528	
7	174	7	375	
8	148	8	384	
9	104	9	423	
10	126	10	377	
11	107	11	416	
12	156	12	415	
13	129	13	417	
14	152	14	510	
15	147	15	534	
16	147	16	412	
17	159	17	383	
18	161	18	396	
19	148	19	532	
20	152	20	618	
21	145	21	471	
22	149	22	345	
23	165	23	311	
24	143	24	233	
25	121	25	238	
26	120	26	283	
27	94	27	342	
28	129	28	480	
29	147	29	524	
30	190	30	572	
31	143	31	638	
32	160	32	587	
33	170	33	487	
34	143	34	495	
35	125	35	479	
36	160	36	414	
37	130	37	358	
38	134	38	453	
39	127	39	565	
40	134	40	730	
41	128	41	932	
42	180	42	1290	
43	182	43	1405	
44	204	44	2286	
45	217	45	2509	
46	266	46	2275	
47	235	47	2125	
48	299	48	2494	
49	287	49	3417	
50	198	50	4443	
51	223	51	4831	
52	219	52	4161	
53	278	53	3325	
54	362	54	2330	
55	326	55	2416	
56	362	56	2709	
57	333	57	2194	
58	319	58	1960	
59	387	59	2466	
60	428	60	1804	
61	347	61	1446	
62	250	62	1647	
63	188	63	1574	
64	174	64	791	
65	146	65	478	
66	176	66	473	
67	207	67	574	
68	176	68	667	
69	172	69	835	
70	178	70	920	
71	180	71	975	
72	155	72	894	
73	156	73	653	
74	228	74	593	
75	165	75	768	
76	161	76	941	
77	187	77	876	
78	134	78	724	
79	166	79	595	
80	182	80	396	
81	166	81	386	
82	135	82	436	
83	168	83	500	
84	148	84	550	
85	196	85	430	
86	230	86	303	
87	322	87	213	
88	269	88	276	
89	175	89	333	
90	180	90	312	
91	137	91	262	
92	159	92	287	
93	125	93	255	
94	150	94	228	
95	175	95	231	
96	137	96	264	
97	100	97	314	
98	114	98	275	
99	139	99	237	
100	133	100	218	
