#MICROSCOPE - ScanDimension_2 - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	MICROSCOPE - ScanDimension_2 - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
1	80	1	260	
2	71	2	219	
3	84	3	235	
4	77	4	242	
5	90	5	294	
6	89	6	334	
7	104	7	265	
8	99	8	267	
9	91	9	228	
10	77	10	221	
11	67	11	192	
12	63	12	210	
13	65	13	202	
14	75	14	231	
15	70	15	218	
16	69	16	204	
17	64	17	196	
18	71	18	194	
19	81	19	175	
20	95	20	192	
21	76	21	209	
22	63	22	161	
23	67	23	139	
24	69	24	112	
25	95	25	131	
26	80	26	111	
27	63	27	160	
28	69	28	196	
29	69	29	269	
30	82	30	329	
31	70	31	333	
32	81	32	336	
33	94	33	280	
34	72	34	267	
35	71	35	230	
36	73	36	170	
37	77	37	172	
38	64	38	242	
39	67	39	355	
40	114	40	571	
41	124	41	660	
42	160	42	916	
43	114	43	1068	
44	100	44	1107	
45	90	45	1020	
46	90	46	1195	
47	68	47	1668	
48	71	48	2357	
49	83	49	2674	
50	89	50	2614	
51	104	51	2922	
52	118	52	2496	
53	123	53	2077	
54	111	54	2170	
55	103	55	2392	
56	92	56	2708	
57	98	57	2323	
58	82	58	2113	
59	81	59	2142	
60	94	60	1765	
61	107	61	1293	
62	87	62	950	
63	67	63	653	
64	81	64	423	
65	74	65	242	
66	66	66	248	
67	81	67	317	
68	86	68	286	
69	80	69	261	
70	94	70	194	
71	79	71	150	
72	89	72	147	
73	87	73	165	
74	94	74	236	
75	68	75	317	
76	90	76	407	
77	78	77	372	
78	87	78	363	
79	83	79	292	
80	96	80	246	
81	86	81	186	
82	77	82	174	
83	87	83	160	
84	83	84	137	
85	107	85	132	
86	104	86	116	
87	111	87	129	
88	96	88	159	
89	82	89	169	
90	106	90	186	
91	78	91	209	
92	76	92	207	
93	83	93	226	
94	69	94	218	
95	78	95	225	
96	82	96	223	
97	87	97	194	
98	95	98	180	
99	93	99	141	
100	82	100	120	
