#MICROSCOPE - ScanDimension_2 - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	MICROSCOPE - ScanDimension_2 - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
1	61	1	145	
2	60	2	137	
3	53	3	165	
4	60	4	162	
5	69	5	162	
6	66	6	178	
7	63	7	149	
8	77	8	137	
9	76	9	118	
10	54	10	121	
11	46	11	104	
12	53	12	144	
13	47	13	218	
14	47	14	186	
15	54	15	147	
16	56	16	145	
17	48	17	165	
18	53	18	171	
19	60	19	108	
20	65	20	91	
21	56	21	104	
22	52	22	87	
23	57	23	67	
24	56	24	61	
25	65	25	63	
26	41	26	78	
27	50	27	86	
28	60	28	91	
29	43	29	118	
30	55	30	100	
31	46	31	140	
32	55	32	120	
33	61	33	140	
34	70	34	114	
35	41	35	115	
36	66	36	155	
37	52	37	183	
38	56	38	203	
39	68	39	284	
40	65	40	403	
41	76	41	598	
42	55	42	650	
43	81	43	996	
44	50	44	911	
45	56	45	689	
46	59	46	649	
47	58	47	698	
48	63	48	998	
49	47	49	1095	
50	49	50	1115	
51	51	51	1390	
52	53	52	1181	
53	70	53	1822	
54	53	54	2519	
55	60	55	1983	
56	68	56	1824	
57	63	57	1244	
58	76	58	1132	
59	51	59	1390	
60	70	60	1420	
61	69	61	1123	
62	52	62	617	
63	52	63	448	
64	51	64	272	
65	53	65	256	
66	72	66	241	
67	71	67	244	
68	64	68	209	
69	70	69	162	
70	65	70	108	
71	59	71	92	
72	53	72	104	
73	64	73	90	
74	67	74	147	
75	73	75	142	
76	54	76	87	
77	59	77	104	
78	65	78	169	
79	57	79	223	
80	89	80	240	
81	70	81	206	
82	54	82	135	
83	65	83	137	
84	61	84	117	
85	54	85	113	
86	67	86	123	
87	51	87	150	
88	70	88	163	
89	67	89	214	
90	57	90	146	
91	69	91	166	
92	55	92	145	
93	57	93	174	
94	53	94	143	
95	57	95	146	
96	55	96	173	
97	71	97	181	
98	56	98	159	
99	58	99	111	
100	64	100	100	
