#MICROSCOPE - ScanDimension_2 - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	MICROSCOPE - ScanDimension_2 - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
1	119	1	657	
2	119	2	495	
3	102	3	465	
4	83	4	430	
5	106	5	336	
6	97	6	248	
7	93	7	213	
8	76	8	237	
9	69	9	272	
10	81	10	329	
11	127	11	453	
12	160	12	475	
13	166	13	549	
14	177	14	666	
15	143	15	782	
16	138	16	743	
17	132	17	606	
18	142	18	531	
19	160	19	732	
20	169	20	823	
21	149	21	530	
22	162	22	367	
23	201	23	296	
24	192	24	234	
25	183	25	194	
26	145	26	189	
27	173	27	232	
28	161	28	426	
29	161	29	466	
30	149	30	517	
31	142	31	501	
32	145	32	523	
33	147	33	497	
34	176	34	382	
35	146	35	354	
36	141	36	401	
37	105	37	353	
38	121	38	324	
39	166	39	316	
40	175	40	540	
41	151	41	788	
42	207	42	1025	
43	229	43	1043	
44	263	44	1223	
45	312	45	1405	
46	332	46	1514	
47	265	47	1532	
48	278	48	2088	
49	233	49	2803	
50	230	50	3092	
51	217	51	3172	
52	245	52	2797	
53	262	53	1989	
54	345	54	1923	
55	396	55	2827	
56	357	56	3585	
57	321	57	3648	
58	273	58	3923	
59	400	59	3875	
60	387	60	3678	
61	338	61	3046	
62	262	62	2680	
63	236	63	1972	
64	170	64	1158	
65	148	65	606	
66	132	66	472	
67	141	67	489	
68	184	68	680	
69	175	69	1073	
70	179	70	1573	
71	202	71	1744	
72	180	72	1333	
73	176	73	667	
74	170	74	509	
75	145	75	575	
76	136	76	566	
77	171	77	474	
78	154	78	311	
79	133	79	306	
80	137	80	274	
81	137	81	321	
82	116	82	411	
83	106	83	493	
84	134	84	539	
85	168	85	420	
86	182	86	269	
87	195	87	283	
88	276	88	440	
89	225	89	319	
90	181	90	209	
91	145	91	210	
92	120	92	190	
93	115	93	154	
94	147	94	194	
95	135	95	220	
96	141	96	206	
97	101	97	263	
98	119	98	234	
99	92	99	194	
100	125	100	136	
