#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
5E+9	4	5E+9	1	
5.1E+9	2	5.1E+9	5	
5.2E+9	5	5.2E+9	2	
5.3E+9	5	5.3E+9	1	
5.4E+9	1	5.4E+9	4	
5.5E+9	6	5.5E+9	8	
5.6E+9	3	5.6E+9	1	
5.7E+9	3	5.7E+9	7	
5.8E+9	5	5.8E+9	5	
5.9E+9	5	5.9E+9	3	
6E+9	5	6E+9	6	
6.1E+9	6	6.1E+9	5	
6.2E+9	5	6.2E+9	3	
6.3E+9	5	6.3E+9	4	
6.4E+9	5	6.4E+9	4	
6.5E+9	1	6.5E+9	3	
6.6E+9	5	6.6E+9	7	
6.7E+9	8	6.7E+9	7	
6.8E+9	15	6.8E+9	13	
6.9E+9	8	6.9E+9	17	
7E+9	13	7E+9	17	
7.1E+9	26	7.1E+9	34	
7.2E+9	35	7.2E+9	20	
7.3E+9	26	7.3E+9	39	
7.4E+9	25	7.4E+9	25	
7.5E+9	42	7.5E+9	36	
7.6E+9	47	7.6E+9	44	
7.7E+9	62	7.7E+9	44	
7.8E+9	60	7.8E+9	33	
7.9E+9	86	7.9E+9	41	
8E+9	67	8E+9	44	
8.1E+9	63	8.1E+9	51	
8.2E+9	63	8.2E+9	40	
8.3E+9	68	8.3E+9	40	
8.4E+9	63	8.4E+9	31	
8.5E+9	63	8.5E+9	38	
8.6E+9	58	8.6E+9	18	
8.7E+9	57	8.7E+9	16	
8.8E+9	59	8.8E+9	18	
8.9E+9	31	8.9E+9	14	
9E+9	27	9E+9	14	
9.1E+9	16	9.1E+9	10	
9.2E+9	19	9.2E+9	15	
9.3E+9	23	9.3E+9	14	
9.4E+9	17	9.4E+9	11	
9.5E+9	16	9.5E+9	11	
9.6E+9	6	9.6E+9	11	
9.7E+9	13	9.7E+9	9	
9.8E+9	13	9.8E+9	12	
9.9E+9	8	9.9E+9	15	
1E+10	13	1E+10	4	
1.01E+10	12	1.01E+10	9	
1.02E+10	8	1.02E+10	9	
1.03E+10	7	1.03E+10	9	
1.04E+10	3	1.04E+10	10	
1.05E+10	6	1.05E+10	5	
1.06E+10	2	1.06E+10	1	
1.07E+10	0	1.07E+10	0	
1.08E+10	0	1.08E+10	0	
1.09E+10	0	1.09E+10	0	
1.1E+10	1	1.1E+10	0	
