#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
5E+9	6	5E+9	9	
5.1E+9	11	5.1E+9	7	
5.2E+9	12	5.2E+9	5	
5.3E+9	6	5.3E+9	2	
5.4E+9	8	5.4E+9	4	
5.5E+9	11	5.5E+9	5	
5.6E+9	16	5.6E+9	11	
5.7E+9	12	5.7E+9	11	
5.8E+9	11	5.8E+9	12	
5.9E+9	17	5.9E+9	10	
6E+9	8	6E+9	16	
6.1E+9	18	6.1E+9	15	
6.2E+9	18	6.2E+9	17	
6.3E+9	27	6.3E+9	8	
6.4E+9	24	6.4E+9	20	
6.5E+9	29	6.5E+9	13	
6.6E+9	34	6.6E+9	20	
6.7E+9	26	6.7E+9	33	
6.8E+9	31	6.8E+9	50	
6.9E+9	27	6.9E+9	54	
7E+9	27	7E+9	55	
7.1E+9	26	7.1E+9	52	
7.2E+9	26	7.2E+9	61	
7.3E+9	18	7.3E+9	42	
7.4E+9	23	7.4E+9	58	
7.5E+9	14	7.5E+9	59	
7.6E+9	13	7.6E+9	87	
7.7E+9	30	7.7E+9	81	
7.8E+9	26	7.8E+9	102	
7.9E+9	18	7.9E+9	80	
8E+9	11	8E+9	63	
8.1E+9	22	8.1E+9	80	
8.2E+9	19	8.2E+9	64	
8.3E+9	23	8.3E+9	68	
8.4E+9	20	8.4E+9	52	
8.5E+9	22	8.5E+9	54	
8.6E+9	14	8.6E+9	30	
8.7E+9	17	8.7E+9	34	
8.8E+9	21	8.8E+9	17	
8.9E+9	11	8.9E+9	20	
9E+9	12	9E+9	16	
9.1E+9	11	9.1E+9	18	
9.2E+9	8	9.2E+9	13	
9.3E+9	19	9.3E+9	16	
9.4E+9	9	9.4E+9	12	
9.5E+9	19	9.5E+9	10	
9.6E+9	7	9.6E+9	11	
9.7E+9	11	9.7E+9	8	
9.8E+9	10	9.8E+9	6	
9.9E+9	8	9.9E+9	10	
1E+10	8	1E+10	5	
1.01E+10	7	1.01E+10	12	
1.02E+10	10	1.02E+10	8	
1.03E+10	6	1.03E+10	7	
1.04E+10	4	1.04E+10	7	
1.05E+10	9	1.05E+10	7	
1.06E+10	8	1.06E+10	4	
1.07E+10	6	1.07E+10	4	
1.08E+10	3	1.08E+10	1	
1.09E+10	0	1.09E+10	0	
1.1E+10	0	1.1E+10	0	
