#Agilent_E8257D - FREQUENCY (Hz) - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Agilent_E8257D - FREQUENCY (Hz) - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
5E+9	8	5E+9	14	
5.1E+9	9	5.1E+9	14	
5.2E+9	9	5.2E+9	8	
5.3E+9	14	5.3E+9	11	
5.4E+9	3	5.4E+9	8	
5.5E+9	11	5.5E+9	32	
5.6E+9	18	5.6E+9	20	
5.7E+9	17	5.7E+9	18	
5.8E+9	41	5.8E+9	32	
5.9E+9	30	5.9E+9	31	
6E+9	26	6E+9	42	
6.1E+9	47	6.1E+9	54	
6.2E+9	45	6.2E+9	50	
6.3E+9	37	6.3E+9	82	
6.4E+9	47	6.4E+9	169	
6.5E+9	32	6.5E+9	135	
6.6E+9	36	6.6E+9	122	
6.7E+9	44	6.7E+9	177	
6.8E+9	45	6.8E+9	166	
6.9E+9	42	6.9E+9	108	
7E+9	48	7E+9	115	
7.1E+9	33	7.1E+9	88	
7.2E+9	39	7.2E+9	119	
7.3E+9	53	7.3E+9	158	
7.4E+9	41	7.4E+9	157	
7.5E+9	43	7.5E+9	118	
7.6E+9	23	7.6E+9	122	
7.7E+9	26	7.7E+9	116	
7.8E+9	28	7.8E+9	134	
7.9E+9	40	7.9E+9	142	
8E+9	52	8E+9	105	
8.1E+9	53	8.1E+9	136	
8.2E+9	42	8.2E+9	105	
8.3E+9	43	8.3E+9	97	
8.4E+9	45	8.4E+9	80	
8.5E+9	27	8.5E+9	93	
8.6E+9	18	8.6E+9	62	
8.7E+9	20	8.7E+9	81	
8.8E+9	19	8.8E+9	70	
8.9E+9	21	8.9E+9	43	
9E+9	15	9E+9	29	
9.1E+9	11	9.1E+9	25	
9.2E+9	13	9.2E+9	33	
9.3E+9	7	9.3E+9	42	
9.4E+9	9	9.4E+9	30	
9.5E+9	9	9.5E+9	22	
9.6E+9	6	9.6E+9	24	
9.7E+9	9	9.7E+9	20	
9.8E+9	11	9.8E+9	16	
9.9E+9	9	9.9E+9	18	
1E+10	12	1E+10	11	
1.01E+10	8	1.01E+10	7	
1.02E+10	7	1.02E+10	16	
1.03E+10	7	1.03E+10	9	
1.04E+10	12	1.04E+10	11	
1.05E+10	7	1.05E+10	8	
1.06E+10	1	1.06E+10	4	
1.07E+10	4	1.07E+10	9	
1.08E+10	1	1.08E+10	2	
1.09E+10	0	1.09E+10	2	
1.1E+10	0	1.1E+10	2	
