# kx(rad/mu)  kz(rad/mu) 
-32.15000000	-14.28520925
-32.15074285	-14.30000000
-32.15867270	-14.51000000
-32.16403515	-14.72000000
-32.16683403	-14.93000000
-32.16707264	-15.14000000
-32.16475379	-15.35000000
-32.15987985	-15.56000000
-32.15245275	-15.77000000
-32.15000000	-15.82180606
-32.14245851	-15.98000000
-32.12990247	-16.19000000
-32.11478998	-16.40000000
-32.09712112	-16.61000000
-32.07689568	-16.82000000
-32.05411315	-17.03000000
-32.02877276	-17.24000000
-32.00087347	-17.45000000
-31.97041402	-17.66000000
-31.94000000	-17.85349635
-31.93738632	-17.87000000
-31.90170974	-18.08000000
-31.86345795	-18.29000000
-31.82262861	-18.50000000
-31.77921924	-18.71000000
-31.73322722	-18.92000000
-31.73000000	-18.93401731
-31.68452019	-19.13000000
-31.63320406	-19.34000000
-31.57928468	-19.55000000
-31.52275873	-19.76000000
-31.52000000	-19.76984440
-31.46344938	-19.97000000
-31.40150513	-20.18000000
-31.33693065	-20.39000000
-31.31000000	-20.47440636
-31.26959124	-20.60000000
-31.19951341	-20.81000000
-31.12677952	-21.02000000
-31.10000000	-21.09483859
-31.05121925	-21.23000000
-30.97288910	-21.44000000
-30.89187534	-21.65000000
-30.89000000	-21.65472885
-30.80788013	-21.86000000
-30.72117005	-22.07000000
-30.68000000	-22.16695367
-30.63156808	-22.28000000
-30.53908087	-22.49000000
-30.47000000	-22.64256016
-30.44375490	-22.70000000
-30.34540571	-22.91000000
-30.26000000	-23.08751884
-30.24422931	-23.12000000
-30.13992938	-23.33000000
-30.05000000	-23.50649179
-30.03276697	-23.54000000
-29.92242382	-23.75000000
-29.84000000	-23.90317176
-29.80913073	-23.96000000
-29.69264829	-24.17000000
-29.63000000	-24.28052120
-29.57307075	-24.38000000
-29.45034949	-24.59000000
-29.42000000	-24.64094413
-29.32432466	-24.80000000
-29.21000000	-24.98612965
-29.19519457	-25.01000000
-29.06261768	-25.22000000
-29.00000000	-25.31730983
-28.92676585	-25.43000000
-28.79000000	-25.63648945
-28.78765152	-25.64000000
-28.64490155	-25.85000000
-28.58000000	-25.94378702
-28.49876453	-26.06000000
-28.37000000	-26.24103792
-28.34918970	-26.27000000
-28.19592973	-26.48000000
-28.16000000	-26.52846404
-28.03900400	-26.69000000
-27.95000000	-26.80695040
-27.87844628	-26.90000000
-27.74000000	-27.07728626
-27.71418402	-27.11000000
-27.54605500	-27.32000000
-27.53000000	-27.33977816
-27.37394405	-27.53000000
-27.32000000	-27.59482884
-27.19790643	-27.74000000
-27.11000000	-27.84309527
-27.01785803	-27.95000000
-26.90000000	-28.08492975
-26.83371131	-28.16000000
-26.69000000	-28.32065715
-26.64537516	-28.37000000
-26.48000000	-28.55057748
-26.45275483	-28.58000000
-26.27000000	-28.77496819
-26.25575178	-28.79000000
-26.06000000	-28.99408621
-26.05426355	-29.00000000
-25.85000000	-29.20816982
-25.84818367	-29.21000000
-25.64000000	-29.41744023
-25.63740150	-29.42000000
-25.43000000	-29.62210312
-25.42180208	-29.63000000
-25.22000000	-29.82234994
-25.20126599	-29.84000000
-25.01000000	-30.01835910
-24.97566921	-30.05000000
-24.80000000	-30.21029704
-24.74488290	-30.26000000
-24.59000000	-30.39831926
-24.50877327	-30.47000000
-24.38000000	-30.58257114
-24.26720138	-30.68000000
-24.17000000	-30.76318877
-24.02002294	-30.89000000
-23.96000000	-30.94029970
-23.76708808	-31.10000000
-23.75000000	-31.11402357
-23.54000000	-31.28436207
-23.50800866	-31.31000000
-23.33000000	-31.45146574
-23.24267639	-31.52000000
-23.12000000	-31.61549757
-22.97104309	-31.73000000
-22.91000000	-31.77655201
-22.70000000	-31.93469740
-22.69287588	-31.94000000
-22.49000000	-32.08985231
-22.40751016	-32.15000000
-22.28000000	-32.24228365
-22.11521562	-32.36000000
-22.07000000	-32.39206668
-21.86000000	-32.53916414
-21.81542514	-32.57000000
-21.65000000	-32.68363923
-21.50784054	-32.78000000
-21.44000000	-32.82567219
-21.23000000	-32.96524253
-21.19228126	-32.99000000
-21.02000000	-33.10233980
-20.86816484	-33.20000000
-20.81000000	-33.23717271
-20.60000000	-33.36966991
-20.53523968	-33.41000000
-20.39000000	-33.49989297
-20.19319670	-33.62000000
-20.18000000	-33.62800550
-19.97000000	-33.75383486
-19.84107899	-33.83000000
-19.76000000	-33.87762371
-19.55000000	-33.99932445
-19.47886383	-34.04000000
-19.34000000	-34.11895986
-19.13000000	-34.23666527
-19.10589934	-34.25000000
-18.92000000	-34.35230481
-18.72135623	-34.46000000
-18.71000000	-34.46612457
-18.50000000	-34.57792968
-18.32443702	-34.67000000
-18.29000000	-34.68796866
-18.08000000	-34.79608731
-17.91453488	-34.88000000
-17.87000000	-34.90247529
-17.66000000	-35.00701367
-17.49072397	-35.09000000
-17.45000000	-35.10987112
-17.24000000	-35.21092908
-17.05198442	-35.30000000
-17.03000000	-35.31036795
-16.82000000	-35.40803941
-16.61000000	-35.50415167
-16.59704031	-35.51000000
-16.40000000	-35.59853710
-16.19000000	-35.69138674
-16.12431240	-35.72000000
-15.98000000	-35.78260217
-15.77000000	-35.87227043
-15.63263291	-35.93000000
-15.56000000	-35.96040306
-15.35000000	-36.04696642
-15.14000000	-36.13208306
-15.12016795	-36.14000000
-14.93000000	-36.21562795
-14.72000000	-36.29774120
-14.58411356	-36.35000000
-14.51000000	-36.37839862
-14.30000000	-36.45757464
-14.09000000	-36.53537166
-14.02241198	-36.56000000
-13.88000000	-36.61171408
-13.67000000	-36.68666206
-13.46000000	-36.76026653
