# kx(rad/mu)  kz(rad/mu) 
-23.75000000	 -9.66935918
-23.75169557	 -9.68000000
-23.78149464	 -9.89000000
-23.80785223	-10.10000000
-23.83078157	-10.31000000
-23.85029419	-10.52000000
-23.86640002	-10.73000000
-23.87910753	-10.94000000
-23.88842380	-11.15000000
-23.89435459	-11.36000000
-23.89690450	-11.57000000
-23.89607699	-11.78000000
-23.89187449	-11.99000000
-23.88429847	-12.20000000
-23.87334952	-12.41000000
-23.85902739	-12.62000000
-23.84133112	-12.83000000
-23.82025900	-13.04000000
-23.79580874	-13.25000000
-23.76797742	-13.46000000
-23.75000000	-13.58131071
-23.73671354	-13.67000000
-23.70197991	-13.88000000
-23.66383534	-14.09000000
-23.62227441	-14.30000000
-23.57729136	-14.51000000
-23.54000000	-14.67203488
-23.52883458	-14.72000000
-23.47677177	-14.93000000
-23.42124586	-15.14000000
-23.36224954	-15.35000000
-23.33000000	-15.45878860
-23.29964010	-15.56000000
-23.23337863	-15.77000000
-23.16359893	-15.98000000
-23.12000000	-16.10527076
-23.09015100	-16.19000000
-23.01293636	-16.40000000
-22.93215123	-16.61000000
-22.91000000	-16.66543971
-22.84747203	-16.82000000
-22.75906507	-17.03000000
-22.70000000	-17.16513084
-22.66685773	-17.24000000
-22.57067607	-17.45000000
-22.49000000	-17.61990321
-22.47071342	-17.66000000
-22.36659471	-17.87000000
-22.28000000	-18.03886595
-22.25862782	-18.08000000
-22.14640069	-18.29000000
-22.07000000	-18.42865323
-22.03015888	-18.50000000
-21.90964330	-18.71000000
-21.86000000	-18.79421009
-21.78483412	-18.92000000
-21.65584177	-19.13000000
-21.65000000	-19.13929743
-21.52215090	-19.34000000
-21.44000000	-19.46568979
-21.38412307	-19.55000000
-21.24157641	-19.76000000
-21.23000000	-19.77670239
-21.09412406	-19.97000000
-21.02000000	-20.07308213
-20.94201310	-20.18000000
-20.81000000	-20.35710234
-20.78512130	-20.39000000
-20.62315169	-20.60000000
-20.60000000	-20.62945126
-20.45598129	-20.81000000
-20.39000000	-20.89113517
-20.28364328	-21.02000000
-20.18000000	-21.14327524
-20.10598831	-21.23000000
-19.97000000	-21.38654633
-19.92285875	-21.44000000
-19.76000000	-21.62155230
-19.73408840	-21.65000000
-19.55000000	-21.84883497
-19.53950206	-21.86000000
-19.34000000	-22.06888180
-19.33891520	-22.07000000
-19.13211551	-22.28000000
-19.13000000	-22.28211701
-18.92000000	-22.48898415
-18.91895226	-22.49000000
-18.71000000	-22.68979724
-18.69915628	-22.70000000
-18.50000000	-22.88489868
-18.47251894	-22.91000000
-18.29000000	-23.07458609
-18.23880183	-23.12000000
-18.08000000	-23.25913086
-17.99775409	-23.33000000
-17.87000000	-23.43878099
-17.74911179	-23.54000000
-17.66000000	-23.61376349
-17.49259719	-23.75000000
-17.45000000	-23.78428658
