#Kepco_XPS - Control Voltage Kepco - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Kepco_XPS - Control Voltage Kepco - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
-0.15	236	-0.15	313	
-0.145	235	-0.145	318	
-0.14	246	-0.14	310	
-0.135	235	-0.135	307	
-0.13	262	-0.13	273	
-0.125	269	-0.125	287	
-0.12	281	-0.12	294	
-0.115	316	-0.115	251	
-0.11	325	-0.11	302	
-0.105	323	-0.105	241	
-0.1	358	-0.1	240	
-0.095	384	-0.095	209	
-0.09	352	-0.09	213	
-0.085	382	-0.085	193	
-0.08	324	-0.08	202	
-0.075	334	-0.075	196	
-0.07	325	-0.07	175	
-0.065	311	-0.065	179	
-0.06	350	-0.06	192	
-0.055	266	-0.055	169	
-0.05	266	-0.05	193	
-0.045	276	-0.045	171	
-0.04	250	-0.04	188	
-0.035	271	-0.035	175	
-0.03	257	-0.03	151	
-0.025	234	-0.025	171	
-0.02	243	-0.02	213	
-0.015	242	-0.015	178	
-0.01	265	-0.01	167	
-0.005	254	-0.005	162	
0	256	0	189	
0.005	244	0.005	151	
0.01	260	0.01	149	
0.015	224	0.015	149	
0.02	279	0.02	138	
0.025	252	0.025	150	
0.03	236	0.03	140	
0.035	223	0.035	131	
0.04	256	0.04	137	
0.045	244	0.045	113	
0.05	296	0.05	136	
0.055	282	0.055	89	
0.06	200	0.06	189	
0.065	239	0.065	178	
0.07	210	0.07	205	
0.075	266	0.075	228	
0.08	230	0.08	238	
0.085	242	0.085	237	
0.09	245	0.09	245	
0.095	232	0.095	222	
0.1	239	0.1	274	
0.105	212	0.105	252	
0.11	221	0.11	278	
0.115	271	0.115	279	
0.12	236	0.12	237	
0.125	218	0.125	251	
0.13	247	0.13	264	
0.135	231	0.135	308	
0.14	221	0.14	291	
0.145	230	0.145	274	
0.15	254	0.15	260	
