-1.500E-1	1.525E-2
-1.450E-1	1.478E-2
-1.400E-1	1.439E-2
-1.350E-1	1.400E-2
-1.300E-1	1.358E-2
-1.250E-1	1.314E-2
-1.200E-1	1.273E-2
-1.150E-1	1.234E-2
-1.100E-1	1.195E-2
-1.050E-1	1.149E-2
-1.000E-1	1.107E-2
-9.500E-2	1.067E-2
-9.000E-2	1.027E-2
-8.500E-2	9.802E-3
-8.000E-2	9.399E-3
-7.500E-2	9.019E-3
-7.000E-2	8.588E-3
-6.500E-2	8.148E-3
-6.000E-2	7.757E-3
-5.500E-2	7.330E-3
-5.000E-2	6.933E-3
-4.500E-2	6.482E-3
-4.000E-2	6.059E-3
-3.500E-2	5.652E-3
-3.000E-2	5.274E-3
-2.500E-2	4.802E-3
-2.000E-2	4.401E-3
-1.500E-2	3.986E-3
-1.000E-2	3.585E-3
-5.000E-3	3.143E-3
0.000E+0	2.749E-3
5.000E-3	2.327E-3
1.000E-2	1.930E-3
1.500E-2	1.486E-3
2.000E-2	1.049E-3
2.500E-2	6.760E-4
3.000E-2	2.250E-4
3.500E-2	-1.990E-4
4.000E-2	-6.140E-4
4.500E-2	-9.950E-4
5.000E-2	-1.471E-3
5.500E-2	-1.854E-3
6.000E-2	-2.241E-3
6.500E-2	-2.665E-3
7.000E-2	-3.107E-3
7.500E-2	-3.489E-3
8.000E-2	-3.887E-3
8.500E-2	-4.281E-3
9.000E-2	-4.719E-3
9.500E-2	-5.107E-3
1.000E-1	-5.524E-3
1.050E-1	-5.932E-3
1.100E-1	-6.363E-3
1.150E-1	-6.786E-3
1.200E-1	-7.175E-3
1.250E-1	-7.571E-3
1.300E-1	-8.036E-3
1.350E-1	-8.428E-3
1.400E-1	-8.829E-3
1.450E-1	-9.257E-3
1.500E-1	-9.710E-3
