-1.500E-1	1.527E-2
-1.450E-1	1.480E-2
-1.400E-1	1.441E-2
-1.350E-1	1.402E-2
-1.300E-1	1.361E-2
-1.250E-1	1.315E-2
-1.200E-1	1.276E-2
-1.150E-1	1.237E-2
-1.100E-1	1.196E-2
-1.050E-1	1.153E-2
-1.000E-1	1.110E-2
-9.500E-2	1.070E-2
-9.000E-2	1.030E-2
-8.500E-2	9.837E-3
-8.000E-2	9.435E-3
-7.500E-2	9.044E-3
-7.000E-2	8.623E-3
-6.500E-2	8.184E-3
-6.000E-2	7.778E-3
-5.500E-2	7.352E-3
-5.000E-2	6.944E-3
-4.500E-2	6.510E-3
-4.000E-2	6.091E-3
-3.500E-2	5.700E-3
-3.000E-2	5.298E-3
-2.500E-2	4.813E-3
-2.000E-2	4.418E-3
-1.500E-2	4.028E-3
-1.000E-2	3.615E-3
-5.000E-3	3.169E-3
0.000E+0	2.785E-3
5.000E-3	2.369E-3
1.000E-2	1.968E-3
1.500E-2	1.521E-3
2.000E-2	1.090E-3
2.500E-2	7.030E-4
3.000E-2	2.630E-4
3.500E-2	-1.760E-4
4.000E-2	-5.790E-4
4.500E-2	-9.680E-4
5.000E-2	-1.428E-3
5.500E-2	-1.822E-3
6.000E-2	-2.223E-3
6.500E-2	-2.646E-3
7.000E-2	-3.073E-3
7.500E-2	-3.458E-3
8.000E-2	-3.852E-3
8.500E-2	-4.248E-3
9.000E-2	-4.701E-3
9.500E-2	-5.084E-3
1.000E-1	-5.510E-3
1.050E-1	-5.893E-3
1.100E-1	-6.333E-3
1.150E-1	-6.763E-3
1.200E-1	-7.139E-3
1.250E-1	-7.546E-3
1.300E-1	-8.019E-3
1.350E-1	-8.408E-3
1.400E-1	-8.795E-3
1.450E-1	-9.233E-3
1.500E-1	-9.674E-3
