#Kepco_XPS - Control Voltage Kepco - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Kepco_XPS - Control Voltage Kepco - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
-0.15	254	-0.15	355	
-0.145	272	-0.145	347	
-0.14	258	-0.14	374	
-0.135	300	-0.135	323	
-0.13	319	-0.13	320	
-0.125	346	-0.125	312	
-0.12	358	-0.12	304	
-0.115	376	-0.115	312	
-0.11	307	-0.11	299	
-0.105	318	-0.105	296	
-0.1	334	-0.1	254	
-0.095	294	-0.095	263	
-0.09	273	-0.09	270	
-0.085	301	-0.085	236	
-0.08	273	-0.08	245	
-0.075	312	-0.075	219	
-0.07	265	-0.07	213	
-0.065	292	-0.065	202	
-0.06	298	-0.06	188	
-0.055	303	-0.055	194	
-0.05	312	-0.05	178	
-0.045	314	-0.045	197	
-0.04	316	-0.04	204	
-0.035	310	-0.035	184	
-0.03	284	-0.03	187	
-0.025	317	-0.025	182	
-0.02	312	-0.02	209	
-0.015	284	-0.015	190	
-0.01	295	-0.01	177	
-0.005	340	-0.005	179	
0	305	0	195	
0.005	304	0.005	190	
0.01	288	0.01	164	
0.015	308	0.015	165	
0.02	266	0.02	195	
0.025	272	0.025	164	
0.03	285	0.03	160	
0.035	277	0.035	181	
0.04	289	0.04	169	
0.045	309	0.045	163	
0.05	333	0.05	149	
0.055	293	0.055	152	
0.06	194	0.06	135	
0.065	219	0.065	274	
0.07	188	0.07	291	
0.075	214	0.075	320	
0.08	257	0.08	314	
0.085	295	0.085	325	
0.09	276	0.09	283	
0.095	326	0.095	287	
0.1	310	0.1	313	
0.105	299	0.105	285	
0.11	290	0.11	309	
0.115	292	0.115	298	
0.12	284	0.12	346	
0.125	298	0.125	354	
0.13	307	0.13	339	
0.135	303	0.135	319	
0.14	318	0.14	369	
0.145	311	0.145	365	
0.15	298	0.15	366	
