#Kepco_XPS - Control Voltage Kepco - Plot 0	TFPDAS4-Project - COUNTS ACC - Plot 0	Kepco_XPS - Control Voltage Kepco - Plot 1	TFPDAS4-Project - COUNTS ACC - Plot 1	
-0.35	194	-0.35	559	
-0.34	189	-0.34	528	
-0.33	269	-0.33	465	
-0.32	280	-0.32	415	
-0.31	265	-0.31	398	
-0.3	255	-0.3	358	
-0.29	282	-0.29	342	
-0.28	279	-0.28	264	
-0.27	238	-0.27	253	
-0.26	242	-0.26	234	
-0.25	296	-0.25	239	
-0.24	342	-0.24	251	
-0.23	325	-0.23	216	
-0.22	347	-0.22	221	
-0.21	399	-0.21	189	
-0.2	366	-0.2	215	
-0.19	374	-0.19	191	
-0.18	359	-0.18	178	
-0.17	374	-0.17	192	
-0.16	396	-0.16	194	
-0.15	417	-0.15	205	
-0.14	365	-0.14	175	
-0.13	382	-0.13	181	
-0.12	352	-0.12	210	
-0.11	385	-0.11	195	
-0.1	403	-0.1	214	
-0.09	320	-0.09	192	
-0.08	309	-0.08	190	
-0.07	303	-0.07	192	
-0.06	355	-0.06	212	
-0.05	308	-0.05	186	
-0.04	350	-0.04	157	
-0.03	353	-0.03	181	
-0.02	346	-0.02	147	
-0.01	357	-0.01	176	
5.55112E-17	316	5.55112E-17	162	
0.01	331	0.01	153	
0.02	306	0.02	141	
0.03	256	0.03	146	
0.04	240	0.04	125	
0.05	223	0.05	112	
0.06	177	0.06	190	
0.07	191	0.07	247	
0.08	211	0.08	233	
0.09	215	0.09	204	
0.1	213	0.1	222	
0.11	227	0.11	217	
0.12	238	0.12	223	
0.13	220	0.13	201	
0.14	238	0.14	219	
0.15	268	0.15	252	
